country_1_name,country_1_id,country_2_name,country_2_id,any_wars
Bulgaria,355,Romania,360,No
Bulgaria,355,Russia,365,No
Bulgaria,355,Finland,375,No
Bulgaria,355,Sweden,380,No
Bulgaria,355,Norway,385,No
Bulgaria,355,Denmark,390,No
Bulgaria,355,Cape Verde,402,No
Bulgaria,355,Guinea-Bissau,404,No
Bulgaria,355,Equatorial Guinea,411,No
Bulgaria,355,Gambia,420,No
Bulgaria,355,Mali,432,No
Bulgaria,355,Senegal,433,No
Bulgaria,355,Benin,434,No
Bulgaria,355,Mauritania,435,No
Bulgaria,355,Niger,436,No
Bulgaria,355,Côte d’Ivoire,437,No
Bulgaria,355,Guinea,438,No
Bulgaria,355,Burkina Faso,439,No
Bulgaria,355,Liberia,450,No
Bulgaria,355,Sierra Leone,451,No
Bulgaria,355,Ghana,452,No
Bulgaria,355,Togo,461,No
Bulgaria,355,Cameroon,471,No
Bulgaria,355,Nigeria,475,No
Bulgaria,355,Gabon,481,No
Bulgaria,355,Central African Republic,482,No
Bulgaria,355,Chad,483,No
Bulgaria,355,Congo - Brazzaville,484,No
Bulgaria,355,Congo - Kinshasa,490,No
Bulgaria,355,Uganda,500,No
Bulgaria,355,Kenya,501,No
Bulgaria,355,Tanzania,510,No
Bulgaria,355,Burundi,516,No
Bulgaria,355,Rwanda,517,No
Bulgaria,355,Somalia,520,No
Bulgaria,355,Djibouti,522,No
Bulgaria,355,Ethiopia,530,No
Bulgaria,355,Angola,540,No
Bulgaria,355,Mozambique,541,No
Bulgaria,355,Zambia,551,No
Bulgaria,355,Zimbabwe,552,No
Bulgaria,355,Malawi,553,No
Bulgaria,355,South Africa,560,No
Bulgaria,355,Lesotho,570,No
Bulgaria,355,Botswana,571,No
Bulgaria,355,Eswatini,572,No
Bulgaria,355,Madagascar,580,No
Bulgaria,355,Comoros,581,No
Bulgaria,355,Mauritius,590,No
Bulgaria,355,Morocco,600,No
Bulgaria,355,Algeria,615,No
Bulgaria,355,Tunisia,616,No
Bulgaria,355,Libya,620,No
Bulgaria,355,Sudan,625,No
Bulgaria,355,Iran,630,No
Bulgaria,355,Turkey,640,No
Bulgaria,355,Iraq,645,No
Bulgaria,355,Egypt,651,No
Bulgaria,355,Syria,652,No
Bulgaria,355,Lebanon,660,No
Bulgaria,355,Jordan,663,No
Bulgaria,355,Israel,666,No
Bulgaria,355,Saudi Arabia,670,No
Bulgaria,355,Kuwait,690,No
Bulgaria,355,Bahrain,692,No
Bulgaria,355,Qatar,694,No
Bulgaria,355,United Arab Emirates,696,No
Bulgaria,355,Oman,698,No
Bulgaria,355,Afghanistan,700,No
Bulgaria,355,China,710,No
Bulgaria,355,Mongolia,712,No
Bulgaria,355,Taiwan,713,No
Bulgaria,355,North Korea,731,No
Bulgaria,355,South Korea,732,No
Bulgaria,355,Japan,740,No
Bulgaria,355,India,750,No
Bulgaria,355,Bhutan,760,No
Bulgaria,355,Pakistan,770,No
Bulgaria,355,Bangladesh,771,No
Bulgaria,355,Myanmar (Burma),775,No
Bulgaria,355,Sri Lanka,780,No
Bulgaria,355,Nepal,790,No
Bulgaria,355,Thailand,800,No
Bulgaria,355,Cambodia,811,No
Bulgaria,355,Laos,812,No
Bulgaria,355,Vietnam,816,No
Bulgaria,355,Malaysia,820,No
Bulgaria,355,Singapore,830,No
Bulgaria,355,Philippines,840,No
Bulgaria,355,Indonesia,850,No
Bulgaria,355,Australia,900,No
Bulgaria,355,Papua New Guinea,910,No
Bulgaria,355,New Zealand,920,No
Bulgaria,355,Solomon Islands,940,No
Bulgaria,355,Fiji,950,No
Romania,360,Russia,365,No
Romania,360,Finland,375,No
Romania,360,Sweden,380,No
Romania,360,Norway,385,No
Romania,360,Denmark,390,No
Romania,360,Cape Verde,402,No
Romania,360,Guinea-Bissau,404,No
Romania,360,Equatorial Guinea,411,No
Romania,360,Gambia,420,No
Romania,360,Mali,432,No
Romania,360,Senegal,433,No
Romania,360,Benin,434,No
Romania,360,Mauritania,435,No
Romania,360,Niger,436,No
Romania,360,Côte d’Ivoire,437,No
Romania,360,Guinea,438,No
Romania,360,Burkina Faso,439,No
Romania,360,Liberia,450,No
Romania,360,Sierra Leone,451,No
Romania,360,Ghana,452,No
Romania,360,Togo,461,No
Romania,360,Cameroon,471,No
Romania,360,Nigeria,475,No
Romania,360,Gabon,481,No
Romania,360,Central African Republic,482,No
Romania,360,Chad,483,No
Romania,360,Congo - Brazzaville,484,No
Romania,360,Congo - Kinshasa,490,No
Romania,360,Uganda,500,No
Romania,360,Kenya,501,No
Romania,360,Tanzania,510,No
Romania,360,Burundi,516,No
Romania,360,Rwanda,517,No
Romania,360,Somalia,520,No
Romania,360,Djibouti,522,No
Romania,360,Ethiopia,530,No
Romania,360,Angola,540,No
Romania,360,Mozambique,541,No
Romania,360,Zambia,551,No
Romania,360,Zimbabwe,552,No
Romania,360,Malawi,553,No
Romania,360,South Africa,560,No
Romania,360,Lesotho,570,No
Romania,360,Botswana,571,No
Romania,360,Eswatini,572,No
Romania,360,Madagascar,580,No
Romania,360,Comoros,581,No
Romania,360,Mauritius,590,No
Romania,360,Morocco,600,No
Romania,360,Algeria,615,No
Romania,360,Tunisia,616,No
Romania,360,Libya,620,No
Romania,360,Sudan,625,No
Romania,360,Iran,630,No
Romania,360,Turkey,640,No
Romania,360,Iraq,645,No
Romania,360,Egypt,651,No
Romania,360,Syria,652,No
Romania,360,Lebanon,660,No
Romania,360,Jordan,663,No
Romania,360,Israel,666,No
Romania,360,Saudi Arabia,670,No
Romania,360,Kuwait,690,No
Romania,360,Bahrain,692,No
Romania,360,Qatar,694,No
Romania,360,United Arab Emirates,696,No
Romania,360,Oman,698,No
Romania,360,Afghanistan,700,No
Romania,360,China,710,No
Romania,360,Mongolia,712,No
Romania,360,Taiwan,713,No
Romania,360,North Korea,731,No
Romania,360,South Korea,732,No
Romania,360,Japan,740,No
Romania,360,India,750,No
Romania,360,Bhutan,760,No
Romania,360,Pakistan,770,No
Romania,360,Bangladesh,771,No
Romania,360,Myanmar (Burma),775,No
Romania,360,Sri Lanka,780,No
Romania,360,Nepal,790,No
Romania,360,Thailand,800,No
Romania,360,Cambodia,811,No
Romania,360,Laos,812,No
Romania,360,Vietnam,816,No
Romania,360,Malaysia,820,No
Romania,360,Singapore,830,No
Romania,360,Philippines,840,No
Romania,360,Indonesia,850,No
Romania,360,Australia,900,No
Romania,360,Papua New Guinea,910,No
Romania,360,New Zealand,920,No
Romania,360,Solomon Islands,940,No
Romania,360,Fiji,950,No
Russia,365,Finland,375,No
Russia,365,Sweden,380,No
Russia,365,Norway,385,No
Russia,365,Denmark,390,No
Russia,365,Cape Verde,402,No
Russia,365,Guinea-Bissau,404,No
Russia,365,Equatorial Guinea,411,No
Russia,365,Gambia,420,No
Russia,365,Mali,432,No
Russia,365,Senegal,433,No
Russia,365,Benin,434,No
Russia,365,Mauritania,435,No
Russia,365,Niger,436,No
Russia,365,Côte d’Ivoire,437,No
Russia,365,Guinea,438,No
Russia,365,Burkina Faso,439,No
Russia,365,Liberia,450,No
Russia,365,Sierra Leone,451,No
Russia,365,Ghana,452,No
Russia,365,Togo,461,No
Russia,365,Cameroon,471,No
Russia,365,Nigeria,475,No
Russia,365,Gabon,481,No
Russia,365,Central African Republic,482,No
Russia,365,Chad,483,No
Russia,365,Congo - Brazzaville,484,No
Russia,365,Congo - Kinshasa,490,No
Russia,365,Uganda,500,No
Russia,365,Kenya,501,No
Russia,365,Tanzania,510,No
Russia,365,Burundi,516,No
Russia,365,Rwanda,517,No
Russia,365,Somalia,520,No
Russia,365,Djibouti,522,No
Russia,365,Ethiopia,530,No
Russia,365,Angola,540,No
Russia,365,Mozambique,541,No
Russia,365,Zambia,551,No
Russia,365,Zimbabwe,552,No
Russia,365,Malawi,553,No
Russia,365,South Africa,560,No
Russia,365,Lesotho,570,No
Russia,365,Botswana,571,No
Russia,365,Eswatini,572,No
Russia,365,Madagascar,580,No
Russia,365,Comoros,581,No
Russia,365,Mauritius,590,No
Russia,365,Morocco,600,No
Russia,365,Algeria,615,No
Russia,365,Tunisia,616,No
Russia,365,Libya,620,No
Russia,365,Sudan,625,No
Russia,365,Iran,630,No
Russia,365,Turkey,640,No
Russia,365,Iraq,645,No
Russia,365,Egypt,651,No
Russia,365,Syria,652,No
Russia,365,Lebanon,660,No
Russia,365,Jordan,663,No
Russia,365,Israel,666,No
Russia,365,Saudi Arabia,670,No
Russia,365,Kuwait,690,No
Russia,365,Bahrain,692,No
Russia,365,Qatar,694,No
Russia,365,United Arab Emirates,696,No
Russia,365,Oman,698,No
Russia,365,Afghanistan,700,No
Russia,365,China,710,No
Russia,365,Mongolia,712,No
Russia,365,Taiwan,713,No
Russia,365,North Korea,731,No
Russia,365,South Korea,732,No
Russia,365,Japan,740,No
Russia,365,India,750,No
Russia,365,Bhutan,760,No
Russia,365,Pakistan,770,No
Russia,365,Bangladesh,771,No
Russia,365,Myanmar (Burma),775,No
Russia,365,Sri Lanka,780,No
Russia,365,Nepal,790,No
Russia,365,Thailand,800,No
Russia,365,Cambodia,811,No
Russia,365,Laos,812,No
Russia,365,Vietnam,816,No
Russia,365,Malaysia,820,No
Russia,365,Singapore,830,No
Russia,365,Philippines,840,No
Russia,365,Indonesia,850,No
Russia,365,Australia,900,No
Russia,365,Papua New Guinea,910,No
Russia,365,New Zealand,920,No
Russia,365,Solomon Islands,940,No
Russia,365,Fiji,950,No
Finland,375,Sweden,380,No
Finland,375,Norway,385,No
Finland,375,Denmark,390,No
Finland,375,Cape Verde,402,No
Finland,375,Guinea-Bissau,404,No
Finland,375,Equatorial Guinea,411,No
Finland,375,Gambia,420,No
Finland,375,Mali,432,No
Finland,375,Senegal,433,No
Finland,375,Benin,434,No
Finland,375,Mauritania,435,No
Finland,375,Niger,436,No
Finland,375,Côte d’Ivoire,437,No
Finland,375,Guinea,438,No
Finland,375,Burkina Faso,439,No
Finland,375,Liberia,450,No
Finland,375,Sierra Leone,451,No
Finland,375,Ghana,452,No
Finland,375,Togo,461,No
Finland,375,Cameroon,471,No
Finland,375,Nigeria,475,No
Finland,375,Gabon,481,No
Finland,375,Central African Republic,482,No
Finland,375,Chad,483,No
Finland,375,Congo - Brazzaville,484,No
Finland,375,Congo - Kinshasa,490,No
Finland,375,Uganda,500,No
Finland,375,Kenya,501,No
Finland,375,Tanzania,510,No
Finland,375,Burundi,516,No
Finland,375,Rwanda,517,No
Finland,375,Somalia,520,No
Finland,375,Djibouti,522,No
Finland,375,Ethiopia,530,No
Finland,375,Angola,540,No
Finland,375,Mozambique,541,No
Finland,375,Zambia,551,No
Finland,375,Zimbabwe,552,No
Finland,375,Malawi,553,No
Finland,375,South Africa,560,No
Finland,375,Lesotho,570,No
Finland,375,Botswana,571,No
Finland,375,Eswatini,572,No
Finland,375,Madagascar,580,No
Finland,375,Comoros,581,No
Finland,375,Mauritius,590,No
Finland,375,Morocco,600,No
Finland,375,Algeria,615,No
Finland,375,Tunisia,616,No
Finland,375,Libya,620,No
Finland,375,Sudan,625,No
Finland,375,Iran,630,No
Finland,375,Turkey,640,No
Finland,375,Iraq,645,No
Finland,375,Egypt,651,No
Finland,375,Syria,652,No
Finland,375,Lebanon,660,No
Finland,375,Jordan,663,No
Finland,375,Israel,666,No
Finland,375,Saudi Arabia,670,No
Finland,375,Kuwait,690,No
Finland,375,Bahrain,692,No
Finland,375,Qatar,694,No
Finland,375,United Arab Emirates,696,No
Finland,375,Oman,698,No
Finland,375,Afghanistan,700,No
Finland,375,China,710,No
Finland,375,Mongolia,712,No
Finland,375,Taiwan,713,No
Finland,375,North Korea,731,No
Finland,375,South Korea,732,No
Finland,375,Japan,740,No
Finland,375,India,750,No
Finland,375,Bhutan,760,No
Finland,375,Pakistan,770,No
Finland,375,Bangladesh,771,No
Finland,375,Myanmar (Burma),775,No
Finland,375,Sri Lanka,780,No
Finland,375,Nepal,790,No
Finland,375,Thailand,800,No
Finland,375,Cambodia,811,No
Finland,375,Laos,812,No
Finland,375,Vietnam,816,No
Finland,375,Malaysia,820,No
Finland,375,Singapore,830,No
Finland,375,Philippines,840,No
Finland,375,Indonesia,850,No
Finland,375,Australia,900,No
Finland,375,Papua New Guinea,910,No
Finland,375,New Zealand,920,No
Finland,375,Solomon Islands,940,No
Finland,375,Fiji,950,No
Sweden,380,Norway,385,No
Sweden,380,Denmark,390,No
Sweden,380,Cape Verde,402,No
Sweden,380,Guinea-Bissau,404,No
Sweden,380,Equatorial Guinea,411,No
Sweden,380,Gambia,420,No
Sweden,380,Mali,432,No
Sweden,380,Senegal,433,No
Sweden,380,Benin,434,No
Sweden,380,Mauritania,435,No
Sweden,380,Niger,436,No
Sweden,380,Côte d’Ivoire,437,No
Sweden,380,Guinea,438,No
Sweden,380,Burkina Faso,439,No
Sweden,380,Liberia,450,No
Sweden,380,Sierra Leone,451,No
Sweden,380,Ghana,452,No
Sweden,380,Togo,461,No
Sweden,380,Cameroon,471,No
Sweden,380,Nigeria,475,No
Sweden,380,Gabon,481,No
Sweden,380,Central African Republic,482,No
Sweden,380,Chad,483,No
Sweden,380,Congo - Brazzaville,484,No
Sweden,380,Congo - Kinshasa,490,No
Sweden,380,Uganda,500,No
Sweden,380,Kenya,501,No
Sweden,380,Tanzania,510,No
Sweden,380,Burundi,516,No
Sweden,380,Rwanda,517,No
Sweden,380,Somalia,520,No
Sweden,380,Djibouti,522,No
Sweden,380,Ethiopia,530,No
Sweden,380,Angola,540,No
Sweden,380,Mozambique,541,No
Sweden,380,Zambia,551,No
Sweden,380,Zimbabwe,552,No
Sweden,380,Malawi,553,No
Sweden,380,South Africa,560,No
Sweden,380,Lesotho,570,No
Sweden,380,Botswana,571,No
Sweden,380,Eswatini,572,No
Sweden,380,Madagascar,580,No
Sweden,380,Comoros,581,No
Sweden,380,Mauritius,590,No
Sweden,380,Morocco,600,No
Sweden,380,Algeria,615,No
Sweden,380,Tunisia,616,No
Sweden,380,Libya,620,No
Sweden,380,Sudan,625,No
Sweden,380,Iran,630,No
Sweden,380,Turkey,640,No
Sweden,380,Iraq,645,No
Sweden,380,Egypt,651,No
Sweden,380,Syria,652,No
Sweden,380,Lebanon,660,No
Sweden,380,Jordan,663,No
Sweden,380,Israel,666,No
Sweden,380,Saudi Arabia,670,No
Sweden,380,Kuwait,690,No
Sweden,380,Bahrain,692,No
Sweden,380,Qatar,694,No
Sweden,380,United Arab Emirates,696,No
Sweden,380,Oman,698,No
Sweden,380,Afghanistan,700,No
Sweden,380,China,710,No
Sweden,380,Mongolia,712,No
Sweden,380,Taiwan,713,No
Sweden,380,North Korea,731,No
Sweden,380,South Korea,732,No
Sweden,380,Japan,740,No
Sweden,380,India,750,No
Sweden,380,Bhutan,760,No
Sweden,380,Pakistan,770,No
Sweden,380,Bangladesh,771,No
Sweden,380,Myanmar (Burma),775,No
Sweden,380,Sri Lanka,780,No
Sweden,380,Nepal,790,No
Sweden,380,Thailand,800,No
Sweden,380,Cambodia,811,No
Sweden,380,Laos,812,No
Sweden,380,Vietnam,816,No
Sweden,380,Malaysia,820,No
Sweden,380,Singapore,830,No
Sweden,380,Philippines,840,No
Sweden,380,Indonesia,850,No
Sweden,380,Australia,900,No
Sweden,380,Papua New Guinea,910,No
Sweden,380,New Zealand,920,No
Sweden,380,Solomon Islands,940,No
Sweden,380,Fiji,950,No
Norway,385,Denmark,390,No
Norway,385,Cape Verde,402,No
Norway,385,Guinea-Bissau,404,No
Norway,385,Equatorial Guinea,411,No
Norway,385,Gambia,420,No
Norway,385,Mali,432,No
Norway,385,Senegal,433,No
Norway,385,Benin,434,No
Norway,385,Mauritania,435,No
Norway,385,Niger,436,No
Norway,385,Côte d’Ivoire,437,No
Norway,385,Guinea,438,No
Norway,385,Burkina Faso,439,No
Norway,385,Liberia,450,No
Norway,385,Sierra Leone,451,No
Norway,385,Ghana,452,No
Norway,385,Togo,461,No
Norway,385,Cameroon,471,No
Norway,385,Nigeria,475,No
Norway,385,Gabon,481,No
Norway,385,Central African Republic,482,No
Norway,385,Chad,483,No
Norway,385,Congo - Brazzaville,484,No
Norway,385,Congo - Kinshasa,490,No
Norway,385,Uganda,500,No
Norway,385,Kenya,501,No
Norway,385,Tanzania,510,No
Norway,385,Burundi,516,No
Norway,385,Rwanda,517,No
Norway,385,Somalia,520,No
Norway,385,Djibouti,522,No
Norway,385,Ethiopia,530,No
Norway,385,Angola,540,No
Norway,385,Mozambique,541,No
Norway,385,Zambia,551,No
Norway,385,Zimbabwe,552,No
Norway,385,Malawi,553,No
Norway,385,South Africa,560,No
Norway,385,Lesotho,570,No
Norway,385,Botswana,571,No
Norway,385,Eswatini,572,No
Norway,385,Madagascar,580,No
Norway,385,Comoros,581,No
Norway,385,Mauritius,590,No
Norway,385,Morocco,600,No
Norway,385,Algeria,615,No
Norway,385,Tunisia,616,No
Norway,385,Libya,620,No
Norway,385,Sudan,625,No
Norway,385,Iran,630,No
Norway,385,Turkey,640,No
Norway,385,Iraq,645,No
Norway,385,Egypt,651,No
Norway,385,Syria,652,No
Norway,385,Lebanon,660,No
Norway,385,Jordan,663,No
Norway,385,Israel,666,No
Norway,385,Saudi Arabia,670,No
Norway,385,Kuwait,690,No
Norway,385,Bahrain,692,No
Norway,385,Qatar,694,No
Norway,385,United Arab Emirates,696,No
Norway,385,Oman,698,No
Norway,385,Afghanistan,700,No
Norway,385,China,710,No
Norway,385,Mongolia,712,No
Norway,385,Taiwan,713,No
Norway,385,North Korea,731,No
Norway,385,South Korea,732,No
Norway,385,Japan,740,No
Norway,385,India,750,No
Norway,385,Bhutan,760,No
Norway,385,Pakistan,770,No
Norway,385,Bangladesh,771,No
Norway,385,Myanmar (Burma),775,No
Norway,385,Sri Lanka,780,No
Norway,385,Nepal,790,No
Norway,385,Thailand,800,No
Norway,385,Cambodia,811,No
Norway,385,Laos,812,No
Norway,385,Vietnam,816,No
Norway,385,Malaysia,820,No
Norway,385,Singapore,830,No
Norway,385,Philippines,840,No
Norway,385,Indonesia,850,No
Norway,385,Australia,900,No
Norway,385,Papua New Guinea,910,No
Norway,385,New Zealand,920,No
Norway,385,Solomon Islands,940,No
Norway,385,Fiji,950,No
Denmark,390,Cape Verde,402,No
Denmark,390,Guinea-Bissau,404,No
Denmark,390,Equatorial Guinea,411,No
Denmark,390,Gambia,420,No
Denmark,390,Mali,432,No
Denmark,390,Senegal,433,No
Denmark,390,Benin,434,No
Denmark,390,Mauritania,435,No
Denmark,390,Niger,436,No
Denmark,390,Côte d’Ivoire,437,No
Denmark,390,Guinea,438,No
Denmark,390,Burkina Faso,439,No
Denmark,390,Liberia,450,No
Denmark,390,Sierra Leone,451,No
Denmark,390,Ghana,452,No
Denmark,390,Togo,461,No
Denmark,390,Cameroon,471,No
Denmark,390,Nigeria,475,No
Denmark,390,Gabon,481,No
Denmark,390,Central African Republic,482,No
Denmark,390,Chad,483,No
Denmark,390,Congo - Brazzaville,484,No
Denmark,390,Congo - Kinshasa,490,No
Denmark,390,Uganda,500,No
Denmark,390,Kenya,501,No
Denmark,390,Tanzania,510,No
Denmark,390,Burundi,516,No
Denmark,390,Rwanda,517,No
Denmark,390,Somalia,520,No
Denmark,390,Djibouti,522,No
Denmark,390,Ethiopia,530,No
Denmark,390,Angola,540,No
Denmark,390,Mozambique,541,No
Denmark,390,Zambia,551,No
Denmark,390,Zimbabwe,552,No
Denmark,390,Malawi,553,No
Denmark,390,South Africa,560,No
Denmark,390,Lesotho,570,No
Denmark,390,Botswana,571,No
Denmark,390,Eswatini,572,No
Denmark,390,Madagascar,580,No
Denmark,390,Comoros,581,No
Denmark,390,Mauritius,590,No
Denmark,390,Morocco,600,No
Denmark,390,Algeria,615,No
Denmark,390,Tunisia,616,No
Denmark,390,Libya,620,No
Denmark,390,Sudan,625,No
Denmark,390,Iran,630,No
Denmark,390,Turkey,640,No
Denmark,390,Iraq,645,No
Denmark,390,Egypt,651,No
Denmark,390,Syria,652,No
Denmark,390,Lebanon,660,No
Denmark,390,Jordan,663,No
Denmark,390,Israel,666,No
Denmark,390,Saudi Arabia,670,No
Denmark,390,Kuwait,690,No
Denmark,390,Bahrain,692,No
Denmark,390,Qatar,694,No
Denmark,390,United Arab Emirates,696,No
Denmark,390,Oman,698,No
Denmark,390,Afghanistan,700,No
Denmark,390,China,710,No
Denmark,390,Mongolia,712,No
Denmark,390,Taiwan,713,No
Denmark,390,North Korea,731,No
Denmark,390,South Korea,732,No
Denmark,390,Japan,740,No
Denmark,390,India,750,No
Denmark,390,Bhutan,760,No
Denmark,390,Pakistan,770,No
Denmark,390,Bangladesh,771,No
Denmark,390,Myanmar (Burma),775,No
Denmark,390,Sri Lanka,780,No
Denmark,390,Nepal,790,No
Denmark,390,Thailand,800,No
Denmark,390,Cambodia,811,No
Denmark,390,Laos,812,No
Denmark,390,Vietnam,816,No
Denmark,390,Malaysia,820,No
Denmark,390,Singapore,830,No
Denmark,390,Philippines,840,No
Denmark,390,Indonesia,850,No
Denmark,390,Australia,900,No
Denmark,390,Papua New Guinea,910,No
Denmark,390,New Zealand,920,No
Denmark,390,Solomon Islands,940,No
Denmark,390,Fiji,950,No
Cape Verde,402,Guinea-Bissau,404,No
Cape Verde,402,Equatorial Guinea,411,No
Cape Verde,402,Gambia,420,No
Cape Verde,402,Mali,432,No
Cape Verde,402,Senegal,433,No
Cape Verde,402,Benin,434,No
Cape Verde,402,Mauritania,435,No
Cape Verde,402,Niger,436,No
Cape Verde,402,Côte d’Ivoire,437,No
Cape Verde,402,Guinea,438,No
Cape Verde,402,Burkina Faso,439,No
Cape Verde,402,Liberia,450,No
Cape Verde,402,Sierra Leone,451,No
Cape Verde,402,Ghana,452,No
Cape Verde,402,Togo,461,No
Cape Verde,402,Cameroon,471,No
Cape Verde,402,Nigeria,475,No
Cape Verde,402,Gabon,481,No
Cape Verde,402,Central African Republic,482,No
Cape Verde,402,Chad,483,No
Cape Verde,402,Congo - Brazzaville,484,No
Cape Verde,402,Congo - Kinshasa,490,No
Cape Verde,402,Uganda,500,No
Cape Verde,402,Kenya,501,No
Cape Verde,402,Tanzania,510,No
Cape Verde,402,Burundi,516,No
Cape Verde,402,Rwanda,517,No
Cape Verde,402,Somalia,520,No
Cape Verde,402,Djibouti,522,No
Cape Verde,402,Ethiopia,530,No
Cape Verde,402,Angola,540,No
Cape Verde,402,Mozambique,541,No
Cape Verde,402,Zambia,551,No
Cape Verde,402,Zimbabwe,552,No
Cape Verde,402,Malawi,553,No
Cape Verde,402,South Africa,560,No
Cape Verde,402,Lesotho,570,No
Cape Verde,402,Botswana,571,No
Cape Verde,402,Eswatini,572,No
Cape Verde,402,Madagascar,580,No
Cape Verde,402,Comoros,581,No
Cape Verde,402,Mauritius,590,No
Cape Verde,402,Morocco,600,No
Cape Verde,402,Algeria,615,No
Cape Verde,402,Tunisia,616,No
Cape Verde,402,Libya,620,No
Cape Verde,402,Sudan,625,No
Cape Verde,402,Iran,630,No
Cape Verde,402,Turkey,640,No
Cape Verde,402,Iraq,645,No
Cape Verde,402,Egypt,651,No
Cape Verde,402,Syria,652,No
Cape Verde,402,Lebanon,660,No
Cape Verde,402,Jordan,663,No
Cape Verde,402,Israel,666,No
Cape Verde,402,Saudi Arabia,670,No
Cape Verde,402,Kuwait,690,No
Cape Verde,402,Bahrain,692,No
Cape Verde,402,Qatar,694,No
Cape Verde,402,United Arab Emirates,696,No
Cape Verde,402,Oman,698,No
Cape Verde,402,Afghanistan,700,No
Cape Verde,402,China,710,No
Cape Verde,402,Mongolia,712,No
Cape Verde,402,Taiwan,713,No
Cape Verde,402,North Korea,731,No
Cape Verde,402,South Korea,732,No
Cape Verde,402,Japan,740,No
Cape Verde,402,India,750,No
Cape Verde,402,Bhutan,760,No
Cape Verde,402,Pakistan,770,No
Cape Verde,402,Bangladesh,771,No
Cape Verde,402,Myanmar (Burma),775,No
Cape Verde,402,Sri Lanka,780,No
Cape Verde,402,Nepal,790,No
Cape Verde,402,Thailand,800,No
Cape Verde,402,Cambodia,811,No
Cape Verde,402,Laos,812,No
Cape Verde,402,Vietnam,816,No
Cape Verde,402,Malaysia,820,No
Cape Verde,402,Singapore,830,No
Cape Verde,402,Philippines,840,No
Cape Verde,402,Indonesia,850,No
Cape Verde,402,Australia,900,No
Cape Verde,402,Papua New Guinea,910,No
Cape Verde,402,New Zealand,920,No
Cape Verde,402,Solomon Islands,940,No
Cape Verde,402,Fiji,950,No
Guinea-Bissau,404,Equatorial Guinea,411,No
Guinea-Bissau,404,Gambia,420,No
Guinea-Bissau,404,Mali,432,No
Guinea-Bissau,404,Senegal,433,No
Guinea-Bissau,404,Benin,434,No
Guinea-Bissau,404,Mauritania,435,No
Guinea-Bissau,404,Niger,436,No
Guinea-Bissau,404,Côte d’Ivoire,437,No
Guinea-Bissau,404,Guinea,438,No
Guinea-Bissau,404,Burkina Faso,439,No
Guinea-Bissau,404,Liberia,450,No
Guinea-Bissau,404,Sierra Leone,451,No
Guinea-Bissau,404,Ghana,452,No
Guinea-Bissau,404,Togo,461,No
Guinea-Bissau,404,Cameroon,471,No
Guinea-Bissau,404,Nigeria,475,No
Guinea-Bissau,404,Gabon,481,No
Guinea-Bissau,404,Central African Republic,482,No
Guinea-Bissau,404,Chad,483,No
Guinea-Bissau,404,Congo - Brazzaville,484,No
Guinea-Bissau,404,Congo - Kinshasa,490,No
Guinea-Bissau,404,Uganda,500,No
Guinea-Bissau,404,Kenya,501,No
Guinea-Bissau,404,Tanzania,510,No
Guinea-Bissau,404,Burundi,516,No
Guinea-Bissau,404,Rwanda,517,No
Guinea-Bissau,404,Somalia,520,No
Guinea-Bissau,404,Djibouti,522,No
Guinea-Bissau,404,Ethiopia,530,No
Guinea-Bissau,404,Angola,540,No
Guinea-Bissau,404,Mozambique,541,No
Guinea-Bissau,404,Zambia,551,No
Guinea-Bissau,404,Zimbabwe,552,No
Guinea-Bissau,404,Malawi,553,No
Guinea-Bissau,404,South Africa,560,No
Guinea-Bissau,404,Lesotho,570,No
Guinea-Bissau,404,Botswana,571,No
Guinea-Bissau,404,Eswatini,572,No
Guinea-Bissau,404,Madagascar,580,No
Guinea-Bissau,404,Comoros,581,No
Guinea-Bissau,404,Mauritius,590,No
Guinea-Bissau,404,Morocco,600,No
Guinea-Bissau,404,Algeria,615,No
Guinea-Bissau,404,Tunisia,616,No
Guinea-Bissau,404,Libya,620,No
Guinea-Bissau,404,Sudan,625,No
Guinea-Bissau,404,Iran,630,No
Guinea-Bissau,404,Turkey,640,No
Guinea-Bissau,404,Iraq,645,No
Guinea-Bissau,404,Egypt,651,No
Guinea-Bissau,404,Syria,652,No
Guinea-Bissau,404,Lebanon,660,No
Guinea-Bissau,404,Jordan,663,No
Guinea-Bissau,404,Israel,666,No
Guinea-Bissau,404,Saudi Arabia,670,No
Guinea-Bissau,404,Kuwait,690,No
Guinea-Bissau,404,Bahrain,692,No
Guinea-Bissau,404,Qatar,694,No
Guinea-Bissau,404,United Arab Emirates,696,No
Guinea-Bissau,404,Oman,698,No
Guinea-Bissau,404,Afghanistan,700,No
Guinea-Bissau,404,China,710,No
Guinea-Bissau,404,Mongolia,712,No
Guinea-Bissau,404,Taiwan,713,No
Guinea-Bissau,404,North Korea,731,No
Guinea-Bissau,404,South Korea,732,No
Guinea-Bissau,404,Japan,740,No
Guinea-Bissau,404,India,750,No
Guinea-Bissau,404,Bhutan,760,No
Guinea-Bissau,404,Pakistan,770,No
Guinea-Bissau,404,Bangladesh,771,No
Guinea-Bissau,404,Myanmar (Burma),775,No
Guinea-Bissau,404,Sri Lanka,780,No
Guinea-Bissau,404,Nepal,790,No
Guinea-Bissau,404,Thailand,800,No
Guinea-Bissau,404,Cambodia,811,No
Guinea-Bissau,404,Laos,812,No
